GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,4507121517,0.0467768
Oahu_CentralTrackingPV_PV_01,4507121518,0.0
Oahu_CentralTrackingPV_PV_01,4507121519,0.0
Oahu_CentralTrackingPV_PV_01,4507121520,0.0
Oahu_CentralTrackingPV_PV_01,4507121521,0.0
Oahu_CentralTrackingPV_PV_01,4507121522,0.0
Oahu_CentralTrackingPV_PV_01,4507121523,0.0
Oahu_CentralTrackingPV_PV_01,4508022000,0.0
Oahu_CentralTrackingPV_PV_01,4508022001,0.0
Oahu_CentralTrackingPV_PV_01,4508022002,0.0
Oahu_CentralTrackingPV_PV_01,4508022003,0.0
Oahu_CentralTrackingPV_PV_01,4508022004,0.0
Oahu_CentralTrackingPV_PV_01,4508022005,0.0
Oahu_CentralTrackingPV_PV_01,4508022006,0.0
Oahu_CentralTrackingPV_PV_01,4508022007,0.095859
Oahu_CentralTrackingPV_PV_01,4508022008,0.589845
Oahu_CentralTrackingPV_PV_01,4508022009,0.815515
Oahu_CentralTrackingPV_PV_01,4508022010,0.835082
Oahu_CentralTrackingPV_PV_01,4508022011,0.759115
Oahu_CentralTrackingPV_PV_01,4508022012,0.782769
Oahu_CentralTrackingPV_PV_01,4508022013,0.641769
Oahu_CentralTrackingPV_PV_01,4508022014,0.46325
Oahu_CentralTrackingPV_PV_01,4508022015,0.225641
Oahu_CentralTrackingPV_PV_01,4508022016,0.156599
Oahu_CentralTrackingPV_PV_01,4508022017,0.0793264
Oahu_CentralTrackingPV_PV_01,4508022018,0.0
Oahu_CentralTrackingPV_PV_01,4508022019,0.0
Oahu_CentralTrackingPV_PV_01,4508022020,0.0
Oahu_CentralTrackingPV_PV_01,4508022021,0.0
Oahu_CentralTrackingPV_PV_01,4508022022,0.0
Oahu_CentralTrackingPV_PV_01,4508022023,0.0
Oahu_CentralTrackingPV_PV_01,4508041000,0.0
Oahu_CentralTrackingPV_PV_01,4508041001,0.0
Oahu_CentralTrackingPV_PV_01,4508041002,0.0
Oahu_CentralTrackingPV_PV_01,4508041003,0.0
Oahu_CentralTrackingPV_PV_01,4508041004,0.0
Oahu_CentralTrackingPV_PV_01,4508041005,0.0
Oahu_CentralTrackingPV_PV_01,4508041006,0.0035499
Oahu_CentralTrackingPV_PV_01,4508041007,0.162515
Oahu_CentralTrackingPV_PV_01,4508041008,0.288257
Oahu_CentralTrackingPV_PV_01,4508041009,0.253803
Oahu_CentralTrackingPV_PV_01,4508041010,0.51241
Oahu_CentralTrackingPV_PV_01,4508041011,0.31873
Oahu_CentralTrackingPV_PV_01,4508041012,0.351626
Oahu_CentralTrackingPV_PV_01,4508041013,0.455247
Oahu_CentralTrackingPV_PV_01,4508041014,0.315677
Oahu_CentralTrackingPV_PV_01,4508041015,0.519989
Oahu_CentralTrackingPV_PV_01,4508041016,0.356682
Oahu_CentralTrackingPV_PV_01,4508041017,0.055367
Oahu_CentralTrackingPV_PV_01,4508041018,0.00296658
Oahu_CentralTrackingPV_PV_01,4508041019,0.0
Oahu_CentralTrackingPV_PV_01,4508041020,0.0
Oahu_CentralTrackingPV_PV_01,4508041021,0.0
Oahu_CentralTrackingPV_PV_01,4508041022,0.0
Oahu_CentralTrackingPV_PV_01,4508041023,0.0
Oahu_CentralTrackingPV_PV_01,4508061700,0.0
Oahu_CentralTrackingPV_PV_01,4508061701,0.0
Oahu_CentralTrackingPV_PV_01,4508061702,0.0
Oahu_CentralTrackingPV_PV_01,4508061703,0.0
Oahu_CentralTrackingPV_PV_01,4508061704,0.0
Oahu_CentralTrackingPV_PV_01,4508061705,0.0
Oahu_CentralTrackingPV_PV_01,4508061706,0.0398528
Oahu_CentralTrackingPV_PV_01,4508061707,0.317954
Oahu_CentralTrackingPV_PV_01,4508061708,0.448312
Oahu_CentralTrackingPV_PV_01,4508061709,0.645887
Oahu_CentralTrackingPV_PV_01,4508061710,0.786488
Oahu_CentralTrackingPV_PV_01,4508061711,0.399262
Oahu_CentralTrackingPV_PV_01,4508061712,0.388816
Oahu_CentralTrackingPV_PV_01,4508061713,0.235239
Oahu_CentralTrackingPV_PV_01,4508061714,0.29234
Oahu_CentralTrackingPV_PV_01,4508061715,0.246712
Oahu_CentralTrackingPV_PV_01,4508061716,0.112148
Oahu_CentralTrackingPV_PV_01,4508061717,0.203806
Oahu_CentralTrackingPV_PV_01,4508061718,0.048287
Oahu_CentralTrackingPV_PV_01,4508061719,0.0
Oahu_CentralTrackingPV_PV_01,4508061720,0.0
Oahu_CentralTrackingPV_PV_01,4508061721,0.0
Oahu_CentralTrackingPV_PV_01,4508061722,0.0
Oahu_CentralTrackingPV_PV_01,4508061723,0.0
Oahu_CentralTrackingPV_PV_01,4508081800,0.0
Oahu_CentralTrackingPV_PV_01,4508081801,0.0
Oahu_CentralTrackingPV_PV_01,4508081802,0.0
Oahu_CentralTrackingPV_PV_01,4508081803,0.0
Oahu_CentralTrackingPV_PV_01,4508081804,0.0
Oahu_CentralTrackingPV_PV_01,4508081805,0.0
Oahu_CentralTrackingPV_PV_01,4508081806,0.0303605
Oahu_CentralTrackingPV_PV_01,4508081807,0.472547
Oahu_CentralTrackingPV_PV_01,4508081808,0.832343
Oahu_CentralTrackingPV_PV_01,4508081809,0.852099
Oahu_CentralTrackingPV_PV_01,4508081810,0.72162
Oahu_CentralTrackingPV_PV_01,4508081811,0.745347
Oahu_CentralTrackingPV_PV_01,4508081812,0.64099
Oahu_CentralTrackingPV_PV_01,4508081813,0.89862
